Nav State,Tensão Nominal (V),Capacidade (Ah),Energia das Baterias,Potência Flutuante (kW),Motores Ativos,Potência Total,Autonomia Barco
9075,76.23,201.64,15.3710172,6.569743202932284,1,6.569743202932284,2.34
9076,70.95,203.48,14.436905999999999,11.713292266263934,0,0.1,144.37
9077,69.25,207.98,14.402614999999999,8.659122931087106,2,17.318245862174212,0.83
9078,74.1,209.66,15.535806,0.9667900291069581,0,0.1,155.36
9079,75.88,207.28,15.728406399999999,1.5244232396337654,0,0.1,157.28
9080,73.88,201.95,14.920065999999998,8.065838114892788,0,0.1,149.2
9081,72.7,202.55,14.725385000000003,8.689428406444781,0,0.1,147.25
9082,75.99,203.05,15.4297695,3.1471899154378615,1,3.1471899154378615,4.9
9083,70.09,198.15,13.8883335,5.370245103863157,0,0.1,138.88
9084,74.3,210.41,15.633462999999999,9.952287595925135,2,19.90457519185027,0.79
9085,70.42,212.43,14.959320600000002,8.402532945799289,2,16.805065891598577,0.89
9086,75.99,202.9,15.418370999999999,9.428687564117089,2,18.857375128234178,0.82
9087,73.93,210.61,15.570397300000002,11.486777157992535,0,0.1,155.7
9088,74.87,211.04,15.8005648,8.195553977571288,1,8.195553977571288,1.93
9089,70.56,198.83,14.0294448,10.756864984168766,2,21.513729968337532,0.65
9090,70.89,204.84,14.5211076,6.51425472904261,2,13.02850945808522,1.11
9091,76.22,199.15,15.179212999999999,4.732232214286653,0,0.1,151.79
9092,70.92,198.55,14.081166000000001,7.869908859579109,1,7.869908859579109,1.79
9093,72.78,196.47,14.2990866,7.202101846826688,2,14.404203693653375,0.99
9094,72.4,210.95,15.272780000000001,12.767020111835812,2,25.534040223671624,0.6
9095,72.92,207.64,15.1411088,11.928425700473387,2,23.856851400946773,0.63
9096,74.2,207.61,15.404662000000002,1.692459561220299,1,1.692459561220299,9.1
9097,72.8,210.17,15.300375999999998,9.948361031018528,1,9.948361031018528,1.54
9098,73.31,209.98,15.3936338,9.043150540759727,1,9.043150540759727,1.7
9099,75.48,202.82,15.3088536,11.189088778639816,2,22.37817755727963,0.68
9100,69.4,196.75,13.65445,12.631385639275033,0,0.1,136.54
9101,73.21,209.96,15.3711716,2.465337067704894,0,0.1,153.71
9102,69.48,201.82,14.0224536,8.812081443426536,0,0.1,140.22
9103,72.07,199.65,14.3887755,2.438206141221432,1,2.438206141221432,5.9
9104,75.82,209.96,15.9191672,7.294772548194476,1,7.294772548194476,2.18
9105,73.95,202.87,15.0022365,1.4939983533591485,0,0.1,150.02
9106,75.29,214.32,16.1361528,7.091658667489654,0,0.1,161.36
9107,69.27,208.23,14.424092099999998,0.8445609841644889,0,0.1,144.24
9108,74.98,202.89,15.2126922,5.657968164366354,1,5.657968164366354,2.69
9109,73.28,202.44,14.8348032,7.630876725161713,0,0.1,148.35
9110,70.05,209.13,14.6495565,0.3690118248378452,0,0.1,146.5
9111,72.33,214.87,15.541547099999999,1.3834522784101368,0,0.1,155.42
9112,70.12,209.91,14.718889200000001,1.8906724183412016,0,0.1,147.19
9113,75.39,201.28,15.1744992,3.115752679800521,1,3.115752679800521,4.87
9114,73.29,213.37,15.637887300000003,9.599113115926867,0,0.1,156.38
9115,75.53,197.88,14.9458764,3.8656057962555526,2,7.731211592511105,1.93
9116,70.31,196.16,13.7920096,10.427934442239707,1,10.427934442239707,1.32
9117,71.97,208.79,15.026616299999999,4.659917986843897,0,0.1,150.27
9118,71.03,195.62,13.8948886,4.976051829908864,2,9.952103659817729,1.4
9119,74.55,206.45,15.390847499999998,5.576773985982447,1,5.576773985982447,2.76
9120,74.04,203.57,15.0723228,8.676378369874548,2,17.352756739749097,0.87
9121,74.01,213.06,15.7685706,0.673016910962845,1,0.673016910962845,23.43
9122,70.46,199.65,14.067339,4.384962428445278,2,8.769924856890556,1.6
9123,72.65,207.19,15.0523535,12.904331669874928,0,0.1,150.52
9124,70.55,210.75,14.868412499999998,10.304710898200112,2,20.609421796400223,0.72
9125,75.7,212.88,16.115016,8.606404638826884,2,17.21280927765377,0.94
9126,69.34,211.86,14.690372400000003,9.347254998002906,1,9.347254998002906,1.57
9127,75.91,194.85,14.791063499999998,12.094763104640702,2,24.189526209281404,0.61
9128,74.93,212.63,15.9323659,1.7410025007162604,0,0.1,159.32
9129,69.61,211.36,14.712769600000001,4.205785879137513,1,4.205785879137513,3.5
9130,73.29,204.41,14.981208900000002,3.663560087866758,2,7.327120175733516,2.04
9131,73.8,195.2,14.405759999999999,11.49561883056282,1,11.49561883056282,1.25
9132,71.83,196.7,14.128960999999999,8.05508366922912,1,8.05508366922912,1.75
9133,75.7,207.28,15.691096000000002,2.3065060369802084,0,0.1,156.91
9134,74.43,214.47,15.9630021,0.9277726137072648,2,1.8555452274145297,8.6
9135,70.21,210.06,14.748312599999998,1.4871989360439328,0,0.1,147.48
9136,70.97,207.35,14.715629499999999,2.2063048732500636,2,4.412609746500127,3.33
9137,71.89,196.0,14.090440000000001,11.60626665905656,0,0.1,140.9
9138,75.6,194.99,14.741243999999998,9.146478927107637,2,18.292957854215274,0.81
9139,71.9,210.35,15.124165000000001,10.544819951837843,1,10.544819951837843,1.43
9140,74.62,206.33,15.396344600000003,8.833032575055238,2,17.666065150110477,0.87
9141,71.4,209.2,14.93688,2.4102142824954287,1,2.4102142824954287,6.2
9142,72.13,207.49,14.9662537,5.640314010158701,0,0.1,149.66
9143,75.27,208.32,15.680246399999998,8.16488944024108,2,16.32977888048216,0.96
9144,75.8,202.28,15.332823999999999,4.4557198652425045,1,4.4557198652425045,3.44
9145,69.56,214.13,14.8948828,2.1352464298260516,0,0.1,148.95
9146,70.2,199.96,14.037192000000001,9.683120208241487,1,9.683120208241487,1.45
9147,69.45,213.79,14.8477155,10.910404392812609,2,21.820808785625218,0.68
9148,70.42,201.44,14.1854048,2.285784245575531,1,2.285784245575531,6.21
9149,75.3,202.19,15.224907,6.483513155078449,1,6.483513155078449,2.35
9150,72.37,208.49,15.088421300000002,5.706928912433384,2,11.413857824866769,1.32
9151,76.22,202.9,15.465038,12.146594054537239,0,0.1,154.65
9152,71.89,209.96,15.0940244,2.55553717000106,1,2.55553717000106,5.91
9153,70.99,204.19,14.495448099999999,12.275583696248432,0,0.1,144.95
9154,69.96,202.72,14.182291199999998,2.0445320315931683,2,4.089064063186337,3.47
9155,71.06,201.72,14.3342232,0.8771328490674952,1,0.8771328490674952,16.34
9156,74.77,201.41,15.0594257,10.991438018337686,1,10.991438018337686,1.37
9157,74.09,196.44,14.5542396,12.796715912467185,1,12.796715912467185,1.14
9158,74.71,205.73,15.370088299999997,7.098520610128793,1,7.098520610128793,2.17
9159,74.59,202.89,15.1335651,12.82301084629983,1,12.82301084629983,1.18
9160,73.19,209.17,15.309152299999997,3.2331935838270836,2,6.466387167654167,2.37
9161,70.06,201.98,14.1507188,12.737086841692363,2,25.474173683384727,0.56
9162,75.8,207.94,15.761852,6.205470737551137,2,12.410941475102273,1.27
9163,70.26,205.83,14.4616158,3.2866956051784895,1,3.2866956051784895,4.4
9164,70.17,206.22,14.4704574,6.174826329803262,0,0.1,144.7
9165,71.63,208.95,14.967088499999997,4.715872736645612,0,0.1,149.67
9166,72.83,208.55,15.1886965,8.873022019457329,2,17.746044038914658,0.86
9167,73.01,205.51,15.0042851,11.287776533721098,2,22.575553067442197,0.66
9168,75.74,201.15,15.235100999999998,7.932721149710741,2,15.865442299421481,0.96
9169,72.25,206.68,14.932630000000001,11.86209378875177,1,11.86209378875177,1.26
9170,72.3,207.76,15.021047999999999,0.6279828787064062,1,0.6279828787064062,23.92
9171,73.09,204.1,14.917669,3.9431409971059552,0,0.1,149.18
9172,71.03,209.6,14.887887999999998,5.4271467941357185,2,10.854293588271437,1.37
9173,70.61,206.96,14.6134456,2.723510042488461,0,0.1,146.13
9174,76.1,211.52,16.096672,4.562228541290611,1,4.562228541290611,3.53
9175,72.12,207.69,14.9786028,4.735092758751751,0,0.1,149.79
9176,74.31,206.6,15.352446,10.454268026281694,2,20.908536052563388,0.73
9177,72.65,210.52,15.294278000000002,11.26674499417576,2,22.53348998835152,0.68
9178,73.45,208.65,15.325342500000001,3.9532964128120405,2,7.906592825624081,1.94
9179,69.18,209.01,14.459311800000002,9.63486133600474,1,9.63486133600474,1.5
9180,74.21,208.08,15.4416168,11.14826993713411,0,0.1,154.42
9181,75.86,212.46,16.1172156,2.0301628714717603,1,2.0301628714717603,7.94
9182,73.21,197.37,14.449457699999998,5.663204064304309,2,11.326408128608618,1.28
9183,69.69,204.17,14.228607299999998,4.246156716131418,0,0.1,142.29
9184,72.37,214.79,15.5443523,6.505556459914755,0,0.1,155.44
9185,70.36,195.25,13.737789999999999,5.263587929696396,2,10.527175859392791,1.3
9186,71.54,199.91,14.3015614,2.232300213243006,1,2.232300213243006,6.41
9187,75.36,203.07,15.3033552,10.031694473881975,2,20.06338894776395,0.76
9188,74.59,211.82,15.7996538,6.077521972707038,1,6.077521972707038,2.6
9189,74.04,200.18,14.8213272,3.2305656333233346,1,3.2305656333233346,4.59
9190,75.19,211.8,15.925242,4.997154227163874,0,0.1,159.25
9191,72.0,198.11,14.263920000000002,7.196728019541226,1,7.196728019541226,1.98
9192,75.76,198.06,15.005025600000002,12.063592384434262,0,0.1,150.05
9193,76.07,199.02,15.1394514,10.921216028165997,0,0.1,151.39
9194,75.54,213.57,16.133077800000002,5.9386803618318655,1,5.9386803618318655,2.72
9195,74.18,205.21,15.222477800000002,5.202830098689553,2,10.405660197379106,1.46
9196,71.53,194.78,13.932613400000001,0.32528946194321984,0,0.1,139.33
9197,76.02,202.91,15.4252182,9.402459217969662,1,9.402459217969662,1.64
9198,71.05,209.21,14.8643705,1.0474956354388962,1,1.0474956354388962,14.19
9199,70.9,196.41,13.925469000000001,6.994349577156285,0,0.1,139.25
9200,70.07,202.33,14.1772631,2.721349597012626,2,5.442699194025252,2.6
9201,70.7,198.18,14.011326,2.9834753354787082,2,5.9669506709574165,2.35
9202,72.75,206.21,15.0017775,4.445188778756286,1,4.445188778756286,3.37
9203,74.08,209.65,15.530871999999999,2.8281439998753504,1,2.8281439998753504,5.49
9204,72.03,198.41,14.291472299999999,10.226697583610076,2,20.45339516722015,0.7
9205,72.19,211.07,15.2371433,5.262515863615674,1,5.262515863615674,2.9
9206,74.19,210.27,15.5999313,1.7777122835531975,1,1.7777122835531975,8.78
9207,72.31,198.74,14.370889400000001,12.832704864298318,1,12.832704864298318,1.12
9208,71.01,213.77,15.179807700000001,8.305861365776643,0,0.1,151.8
9209,72.15,197.24,14.230866000000002,3.0474332545110245,0,0.1,142.31
9210,69.2,195.88,13.554896000000001,8.289013006399255,1,8.289013006399255,1.64
9211,76.38,210.93,16.1108334,3.373027663499882,2,6.746055326999764,2.39
9212,69.67,198.24,13.8113808,11.934990315355352,0,0.1,138.11
9213,70.18,204.95,14.383391000000001,5.55430112799267,1,5.55430112799267,2.59
9214,74.09,209.34,15.510000600000001,8.986521439070902,2,17.973042878141804,0.86
9215,69.63,202.92,14.129319599999999,4.944678845032012,0,0.1,141.29
9216,71.61,201.88,14.4566268,5.665602829113762,2,11.331205658227525,1.28
9217,74.46,214.37,15.961990199999999,5.853969052121456,0,0.1,159.62
9218,75.39,210.91,15.9005049,8.526455648162731,1,8.526455648162731,1.86
9219,73.82,214.18,15.810767599999998,7.612124484318322,2,15.224248968636644,1.04
9220,71.98,213.95,15.400120999999999,7.176331846126718,2,14.352663692253437,1.07
9221,73.72,198.75,14.65185,0.13249933438740746,2,0.2649986687748149,55.29
9222,69.74,201.51,14.053307399999998,6.055450073501542,2,12.110900147003084,1.16
9223,72.94,212.94,15.5318436,7.626821346958462,0,0.1,155.32
9224,75.46,201.94,15.238392399999999,0.7242034185237062,0,0.1,152.38
9225,71.8,205.3,14.740540000000001,4.144706300140886,2,8.289412600281771,1.78
9226,74.67,199.26,14.8787442,12.034479005202229,1,12.034479005202229,1.24
9227,70.17,209.85,14.7251745,12.255665624139942,0,0.1,147.25
9228,74.0,200.26,14.81924,12.025322170891304,1,12.025322170891304,1.23
9229,73.49,207.85,15.274896499999999,8.788181628916636,0,0.1,152.75
9230,70.54,196.93,13.891442200000002,5.466756406600281,0,0.1,138.91
9231,76.4,207.92,15.885088,5.552348128612348,1,5.552348128612348,2.86
9232,74.1,197.38,14.625858,5.279078397210802,2,10.558156794421604,1.39
9233,72.66,201.46,14.6380836,0.7688022276987067,2,1.5376044553974133,9.52
9234,74.33,203.94,15.1588602,0.7944402299197545,1,0.7944402299197545,19.08
9235,73.11,205.97,15.058466699999999,6.349449260562821,1,6.349449260562821,2.37
9236,70.94,202.77,14.384503800000001,9.985522945129853,0,0.1,143.85
9237,74.73,214.63,16.0392999,10.120918193808816,2,20.24183638761763,0.79
9238,73.67,204.5,15.065515000000001,1.1435536300253406,2,2.287107260050681,6.59
9239,73.19,209.64,15.3435516,3.9097642779791775,2,7.819528555958355,1.96
9240,74.98,209.01,15.671569799999999,5.522968308646564,1,5.522968308646564,2.84
9241,74.39,196.45,14.6139155,1.588014169111279,2,3.176028338222558,4.6
9242,72.23,211.24,15.257865200000001,11.280230841469365,1,11.280230841469365,1.35
9243,72.23,197.05,14.232921500000002,11.133347566343259,1,11.133347566343259,1.28
9244,75.56,211.99,16.0179644,1.3429635437199,2,2.6859270874398,5.96
9245,74.81,198.08,14.818364800000001,4.049299927640971,1,4.049299927640971,3.66
9246,75.59,199.12,15.051480800000002,7.626067400096082,1,7.626067400096082,1.97
9247,69.46,212.02,14.7269092,9.499231629770879,0,0.1,147.27
9248,76.33,195.46,14.9194618,7.996905686588528,1,7.996905686588528,1.87
9249,69.31,200.02,13.8633862,6.905397121497046,1,6.905397121497046,2.01
9250,75.41,206.36,15.5616076,4.023706754829546,1,4.023706754829546,3.87
9251,72.12,212.12,15.298094400000002,9.826330884479182,0,0.1,152.98
9252,76.33,204.65,15.620934499999999,2.2246719112138784,0,0.1,156.21
9253,69.25,213.63,14.7938775,9.559011613910936,2,19.118023227821872,0.77
9254,71.95,201.22,14.477779,4.638237553300532,1,4.638237553300532,3.12
9255,70.42,204.38,14.3924396,1.057916489883302,1,1.057916489883302,13.6
9256,74.63,201.88,15.0663044,5.985757540939318,2,11.971515081878636,1.26
9257,73.92,203.39,15.0345888,0.9923501315594928,0,0.1,150.35
9258,74.21,212.9,15.799309,9.695796714125017,1,9.695796714125017,1.63
9259,72.59,206.25,14.9716875,2.666330571606906,0,0.1,149.72
9260,74.53,208.0,15.50224,0.8085894794849661,0,0.1,155.02
9261,70.19,201.11,14.115910900000001,3.8011417754684516,0,0.1,141.16
9262,74.07,205.53,15.223607099999999,2.190150160717856,0,0.1,152.24
9263,72.24,198.75,14.3577,1.7507266927502445,1,1.7507266927502445,8.2
9264,76.18,199.64,15.2085752,9.64806817541835,2,19.2961363508367,0.79
9265,76.08,211.35,16.079508,7.759503647648176,0,0.1,160.8
9266,74.14,203.45,15.083782999999999,3.3147837959815,2,6.629567591963,2.28
9267,69.58,213.78,14.8748124,7.888890797408722,0,0.1,148.75
9268,73.5,206.64,15.188039999999999,4.906945542648469,1,4.906945542648469,3.1
9269,71.9,210.25,15.116975,9.887657464245233,1,9.887657464245233,1.53
9270,73.03,213.06,15.5597718,12.138697139730484,0,0.1,155.6
9271,69.61,211.25,14.705112499999998,2.17758280756113,1,2.17758280756113,6.75
9272,71.98,201.79,14.5248442,1.7407573922589492,0,0.1,145.25
9273,74.68,197.27,14.732123600000003,12.330541010230402,2,24.661082020460803,0.6
9274,75.95,213.62,16.224439,4.9049355272714354,1,4.9049355272714354,3.31
9275,72.62,206.76,15.0149112,6.284513588677433,2,12.569027177354865,1.19
9276,71.3,203.97,14.543061,7.362531774211687,2,14.725063548423375,0.99
9277,69.26,197.72,13.694087200000002,10.578954472478294,2,21.15790894495659,0.65
9278,71.19,198.21,14.1105699,12.092493199868624,0,0.1,141.11
9279,70.15,213.75,14.994562500000002,5.761483341142934,0,0.1,149.95
9280,70.96,213.58,15.1556368,10.707208526942429,1,10.707208526942429,1.42
9281,73.9,197.48,14.593772000000001,5.649972991974476,2,11.299945983948952,1.29
9282,74.43,198.9,14.804127000000003,2.0850746297207747,1,2.0850746297207747,7.1
9283,72.64,196.71,14.2890144,9.827044720224288,1,9.827044720224288,1.45
9284,73.37,198.13,14.5367981,5.7117175061608725,0,0.1,145.37
9285,74.36,197.84,14.7113824,4.675187182689071,1,4.675187182689071,3.15
9286,71.4,208.96,14.919744000000003,10.549804672021006,0,0.1,149.2
9287,74.59,213.94,15.9577846,10.74617982719553,1,10.74617982719553,1.48
9288,70.06,204.5,14.32727,12.458796613855792,1,12.458796613855792,1.15
9289,72.79,204.82,14.908847800000002,12.547293017743407,0,0.1,149.09
9290,75.25,195.26,14.693314999999998,8.735153148443647,2,17.470306296887294,0.84
9291,75.35,200.03,15.072260499999999,7.179483582841552,1,7.179483582841552,2.1
9292,71.62,208.62,14.941364400000001,0.7726182921723225,2,1.545236584344645,9.67
9293,71.02,194.88,13.8403776,4.7974824204586435,1,4.7974824204586435,2.88
9294,71.58,210.27,15.0511266,4.288447432053136,1,4.288447432053136,3.51
9295,73.94,208.78,15.4371932,4.741484365458349,2,9.482968730916697,1.63
9296,76.14,208.89,15.904884599999999,4.36520160170244,2,8.73040320340488,1.82
9297,70.82,195.09,13.8162738,9.661370242411866,1,9.661370242411866,1.43
9298,73.96,212.34,15.704666399999999,6.191957922942147,2,12.383915845884294,1.27
9299,74.64,208.13,15.534823199999998,10.07646956951934,1,10.07646956951934,1.54
9300,74.58,212.43,15.843029399999999,9.792233158038853,1,9.792233158038853,1.62
9301,73.53,200.07,14.7111471,7.842671065695431,1,7.842671065695431,1.88
9302,69.62,214.13,14.9077306,4.280635790517668,2,8.561271581035337,1.74
9303,74.28,201.7,14.982276,4.256950872633333,2,8.513901745266667,1.76
9304,76.15,199.76,15.211724,6.436899478255419,0,0.1,152.12
9305,70.05,208.28,14.590014,7.525725260726675,1,7.525725260726675,1.94
9306,76.15,214.16,16.308284,5.489169227492598,1,5.489169227492598,2.97
9307,74.23,211.91,15.730079300000002,4.0047939898870295,0,0.1,157.3
9308,70.05,204.62,14.333630999999999,11.042280728751697,2,22.084561457503394,0.65
9309,71.3,197.52,14.083176,9.297258949125355,0,0.1,140.83
9310,72.24,195.79,14.143869599999999,8.913546905815227,2,17.827093811630455,0.79
9311,75.86,198.25,15.039245,0.6624253895749291,0,0.1,150.39
9312,75.58,209.23,15.813603399999998,6.873175469956799,0,0.1,158.14
9313,75.01,196.71,14.755217100000001,2.49104535860153,2,4.98209071720306,2.96
9314,74.03,205.0,15.17615,9.948327315908067,2,19.896654631816133,0.76
9315,73.81,210.4,15.529624000000002,5.52798481909892,2,11.05596963819784,1.4
9316,75.25,204.76,15.40819,12.475586219374753,0,0.1,154.08
9317,71.23,213.52,15.209029600000001,5.899224799192611,2,11.798449598385222,1.29
9318,70.02,203.8,14.270076,11.505407433641844,1,11.505407433641844,1.24
9319,70.85,202.3,14.332955,12.04344047534919,2,24.08688095069838,0.6
9320,69.42,196.44,13.6368648,0.16654213653758487,1,0.16654213653758487,81.88
9321,75.2,207.87,15.631824,9.35607904010543,0,0.1,156.32
9322,70.34,211.11,14.849477400000001,7.1148132862230575,1,7.1148132862230575,2.09
9323,71.61,196.78,14.0914158,1.6975617082781649,0,0.1,140.91
9324,71.04,202.38,14.377075200000002,7.541547318427405,2,15.08309463685481,0.95
9325,72.41,207.95,15.057659499999998,8.383058970262752,0,0.1,150.58
9326,69.35,212.16,14.713295999999998,12.445174926157032,2,24.890349852314063,0.59
9327,74.53,197.76,14.7390528,10.146652509015919,2,20.293305018031838,0.73
9328,71.35,212.8,15.183279999999998,9.32794925100356,1,9.32794925100356,1.63
9329,76.05,210.17,15.983428499999999,11.489571469561225,2,22.97914293912245,0.7
9330,75.46,212.66,16.0473236,0.7846694462838787,2,1.5693388925677574,10.23
9331,72.56,197.11,14.3023016,8.009594679192483,0,0.1,143.02
9332,71.45,196.57,14.044926499999999,4.121468839147026,0,0.1,140.45
9333,69.33,205.34,14.2362222,0.47974103803354007,2,0.9594820760670801,14.84
9334,70.02,212.3,14.865245999999999,2.477150862806029,2,4.954301725612058,3.0
9335,74.75,206.63,15.445592499999998,5.622950252634927,0,0.1,154.46
9336,70.48,208.36,14.6852128,11.832818770607085,0,0.1,146.85
9337,69.24,205.35,14.218433999999998,7.174197345640054,2,14.348394691280108,0.99
9338,71.86,208.57,14.987840199999999,10.142304187216224,2,20.284608374432448,0.74
9339,70.63,210.79,14.888097699999998,6.185918893939282,1,6.185918893939282,2.41
9340,75.07,196.0,14.713719999999999,9.171790417409419,1,9.171790417409419,1.6
9341,72.97,198.06,14.452438200000001,8.575678716083045,1,8.575678716083045,1.69
9342,70.64,199.76,14.1110464,9.946986058014856,0,0.1,141.11
9343,73.63,200.29,14.747352699999997,3.56718292502055,2,7.1343658500411,2.07
9344,76.21,200.54,15.283153399999998,6.872219216760522,0,0.1,152.83
9345,72.06,199.38,14.3673228,9.57213745461631,2,19.14427490923262,0.75
9346,70.08,197.49,13.840099200000001,5.1833769799083775,2,10.366753959816755,1.34
9347,69.74,194.85,13.588838999999998,11.010713473804445,2,22.02142694760889,0.62
9348,72.92,210.97,15.383932399999999,11.924737064375705,2,23.84947412875141,0.65
9349,71.47,195.43,13.9673821,5.366816248266927,0,0.1,139.67
9350,72.36,195.72,14.1622992,10.624727310357793,1,10.624727310357793,1.33
9351,74.49,207.4,15.449226,5.609324649083594,1,5.609324649083594,2.75
9352,72.08,206.32,14.8715456,5.434093055206942,0,0.1,148.72
9353,74.78,202.47,15.1407066,4.72326572658256,1,4.72326572658256,3.21
9354,74.13,212.65,15.7637445,7.403726815983545,0,0.1,157.64
9355,70.03,204.31,14.307829300000002,12.83136913077139,2,25.66273826154278,0.56
9356,74.89,203.47,15.2378683,1.1507817829585703,1,1.1507817829585703,13.24
9357,73.79,211.04,15.5726416,7.62344033878897,1,7.62344033878897,2.04
9358,69.72,198.55,13.842906000000001,5.520042469485024,1,5.520042469485024,2.51
9359,72.82,198.02,14.4198164,4.335022461442174,0,0.1,144.2
9360,73.57,209.63,15.422479099999999,1.687358718846428,0,0.1,154.22
9361,74.25,203.5,15.109875,4.419033267352542,1,4.419033267352542,3.42
9362,69.32,198.27,13.744076399999999,7.5046630054056935,1,7.5046630054056935,1.83
9363,74.65,210.15,15.687697500000002,12.510446736958945,1,12.510446736958945,1.25
9364,75.67,206.04,15.5910468,12.901682621200312,1,12.901682621200312,1.21
9365,71.46,196.43,14.036887799999999,5.821229681452263,0,0.1,140.37
9366,71.87,194.91,14.008181700000002,4.379714862937961,1,4.379714862937961,3.2
9367,73.52,207.14,15.228932799999999,10.303665989929643,2,20.607331979859286,0.74
9368,75.8,213.02,16.146916,9.815974164493635,0,0.1,161.47
9369,73.01,204.61,14.938576100000002,10.734384423950829,0,0.1,149.39
9370,70.01,204.6,14.324046000000001,12.346448794546646,2,24.692897589093292,0.58
9371,71.07,202.67,14.403756899999998,3.8481554941803955,0,0.1,144.04
9372,72.35,211.16,15.277425999999998,8.746970794437722,2,17.493941588875444,0.87
9373,73.23,213.78,15.6551094,8.963876450137219,0,0.1,156.55
9374,73.14,213.76,15.6344064,5.181948463058406,2,10.363896926116812,1.51
9375,73.5,203.83,14.981505,1.97690409954178,1,1.97690409954178,7.58
9376,69.41,212.02,14.7163082,10.744846478627244,1,10.744846478627244,1.37
9377,73.3,211.2,15.48096,12.759001170421541,0,0.1,154.81
9378,70.02,194.86,13.644097200000001,8.273574027132247,1,8.273574027132247,1.65
9379,69.26,201.91,13.9842866,11.777834553056742,1,11.777834553056742,1.19
9380,70.49,203.29,14.329912099999998,3.371783572204662,2,6.743567144409324,2.12
9381,74.19,213.98,15.875176199999999,8.964591327408545,1,8.964591327408545,1.77
9382,75.33,204.35,15.3936855,9.733541020851687,0,0.1,153.94
9383,73.12,195.05,14.262056000000003,2.9946909832967603,0,0.1,142.62
9384,70.22,194.75,13.675345,11.239848840681557,2,22.479697681363113,0.61
9385,70.26,198.59,13.952933400000001,6.873383188051261,1,6.873383188051261,2.03
9386,74.21,199.11,14.7759531,5.9038513763872,2,11.8077027527744,1.25
9387,73.65,203.57,14.9929305,11.02541460231764,1,11.02541460231764,1.36
9388,72.2,197.8,14.281160000000002,3.10886643374798,2,6.21773286749596,2.3
9389,72.77,211.08,15.3602916,11.893299379861842,2,23.786598759723685,0.65
9390,70.43,200.08,14.091634400000002,4.428773399790551,1,4.428773399790551,3.18
9391,73.64,206.47,15.2044508,6.7879808409601745,2,13.575961681920349,1.12
9392,75.76,200.92,15.221699200000002,8.119083272023445,0,0.1,152.22
9393,73.65,199.07,14.6615055,12.874710936908176,1,12.874710936908176,1.14
9394,73.56,208.76,15.3563856,3.6775288856109944,2,7.355057771221989,2.09
9395,75.49,212.56,16.0461544,11.057199034436564,1,11.057199034436564,1.45
9396,73.52,195.4,14.365808,2.1638148892947284,1,2.1638148892947284,6.64
9397,74.04,212.18,15.709807200000002,10.508067604028183,2,21.016135208056365,0.75
9398,73.78,204.35,15.076943,6.636052261222316,0,0.1,150.77
9399,72.9,208.96,15.233184000000001,8.113798034455417,1,8.113798034455417,1.88
9400,75.08,201.98,15.164658399999999,1.306909110333662,2,2.613818220667324,5.8
9401,73.16,213.0,15.58308,1.1275269794323475,1,1.1275269794323475,13.82
9402,70.56,206.06,14.5395936,7.260038691269999,0,0.1,145.4
9403,70.72,197.15,13.942448,4.650446941432352,0,0.1,139.42
9404,73.02,200.47,14.638319399999999,4.860451124044047,2,9.720902248088095,1.51
9405,73.29,195.06,14.295947400000001,11.405906442816766,2,22.811812885633532,0.63
9406,76.14,211.46,16.1005644,6.573112841727676,2,13.146225683455352,1.22
9407,74.18,211.27,15.672008600000003,2.855765598717692,0,0.1,156.72
9408,72.52,210.06,15.233551199999999,11.01040137254852,1,11.01040137254852,1.38
9409,73.05,211.98,15.485138999999998,5.1876074859978685,1,5.1876074859978685,2.99
9410,74.58,207.79,15.4969782,0.9922408435300225,1,0.9922408435300225,15.62
9411,72.32,194.89,14.094444799999998,1.826516596896043,2,3.653033193792086,3.86
9412,75.86,195.16,14.804837599999999,6.210142830152618,1,6.210142830152618,2.38
9413,74.26,214.48,15.927284799999999,11.006047229971518,0,0.1,159.27
9414,71.64,202.26,14.4899064,8.015528992815621,2,16.031057985631243,0.9
9415,76.09,199.13,15.1518017,10.60093662490561,2,21.20187324981122,0.71
9416,72.78,205.5,14.956290000000001,7.555142587907585,1,7.555142587907585,1.98
9417,72.27,208.66,15.079858199999999,6.900876816417443,1,6.900876816417443,2.19
9418,71.38,214.39,15.303158199999999,5.285395828055653,0,0.1,153.03
9419,73.02,202.62,14.795312399999998,1.3069699396589278,0,0.1,147.95
9420,69.78,213.25,14.880585000000002,10.101988634916683,1,10.101988634916683,1.47
9421,70.63,209.19,14.775089699999999,11.674544062646907,0,0.1,147.75
9422,74.68,209.48,15.643966400000002,12.297611423900063,1,12.297611423900063,1.27
9423,75.27,207.24,15.5989548,1.0873318744540872,0,0.1,155.99
9424,70.88,202.06,14.322012799999998,0.3882431559620595,0,0.1,143.22
9425,74.74,212.52,15.8837448,11.50041508181361,0,0.1,158.84
9426,75.83,196.62,14.9096946,7.857727680354321,0,0.1,149.1
9427,73.56,215.04,15.818342399999999,7.1572294447657265,0,0.1,158.18
9428,72.26,200.64,14.4982464,0.10135777817251312,1,0.10135777817251312,143.04
9429,71.16,209.73,14.924386799999999,12.703348926038112,2,25.406697852076224,0.59
9430,69.29,198.46,13.751293400000002,12.312919546638271,2,24.625839093276543,0.56
9431,72.45,202.71,14.686339500000003,4.0960360024480575,2,8.192072004896115,1.79
9432,72.07,211.67,15.255056899999998,3.1741290298745715,0,0.1,152.55
